profileID,respID,qID,altID,obsID,price,brand,keyless,electric,warranty,blockID,label,chosen
4,128,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,128,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,128,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,128,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,128,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,128,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,128,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,128,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,128,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,128,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,128,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,128,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,128,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,129,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,129,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,129,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,129,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,129,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,129,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,129,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,129,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,129,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,129,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,129,4,2,4,above 50k,japan,Yes,No,No,1,K Car,1
24,129,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,129,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,129,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,129,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,129,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,129,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,129,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,130,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,130,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,130,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,130,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,130,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,130,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,130,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,130,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,130,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,130,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,130,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,130,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,130,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,130,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,130,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,130,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,130,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,130,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,131,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,131,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,131,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,131,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,131,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,131,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,131,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,131,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,131,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,131,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,131,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,131,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,131,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,131,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,131,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,131,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,131,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,131,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,132,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,132,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,132,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,132,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,132,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,132,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,132,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,132,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,132,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,132,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,132,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,132,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,132,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,132,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,132,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,132,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,132,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,132,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,133,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,133,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,133,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,133,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,133,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,133,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,133,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,133,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,133,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,133,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,133,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,133,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,133,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,133,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,133,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,133,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,133,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,133,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,134,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,134,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,134,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,134,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,134,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,134,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,134,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,134,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,134,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,134,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,134,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,134,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,134,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,134,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,134,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,134,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,134,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,134,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,135,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,135,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,135,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,135,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,135,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,135,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,135,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,135,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,135,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,135,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,135,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,135,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,135,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,135,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,135,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,135,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,135,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,135,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,136,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,136,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,136,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,136,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,136,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,136,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,136,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,136,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,136,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,136,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,136,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,136,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,136,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,136,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,136,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,136,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,136,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,136,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,137,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,137,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,137,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,137,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,137,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,137,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,137,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,137,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,137,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,137,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,137,4,2,4,above 50k,japan,Yes,No,No,1,K Car,1
24,137,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,137,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,137,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,137,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,137,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,137,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,137,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,138,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,138,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,138,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,138,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,138,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,138,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,138,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,138,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,138,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,138,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,138,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,138,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,138,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,138,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,138,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,138,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,138,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,138,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,139,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,139,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,139,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,139,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,139,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,139,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,139,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,139,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,139,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,139,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,139,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,139,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,139,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,139,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,139,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,139,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,139,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,139,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,140,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,140,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,140,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,140,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,140,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,140,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,140,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,140,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,140,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,140,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,140,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,140,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,140,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,140,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,140,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,140,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,140,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,140,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,141,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,141,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,141,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,141,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,141,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,141,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,141,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,141,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,141,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,141,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,141,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,141,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,141,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,141,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,141,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,141,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,141,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,141,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,142,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,142,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,142,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,142,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,142,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,142,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,142,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,142,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,142,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,142,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,142,4,2,4,above 50k,japan,Yes,No,No,1,K Car,1
24,142,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,142,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,142,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,142,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,142,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,142,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,142,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,143,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,143,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,143,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,143,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,143,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,143,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,143,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,143,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,143,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,143,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,143,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,143,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,143,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,143,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,143,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,143,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,143,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,143,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,144,1,1,1,above 50k,japan,No,Yes,No,1,A Car,1
48,144,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,144,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,144,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,144,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,144,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,144,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,144,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,144,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,144,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,144,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,144,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,144,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,1
46,144,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,0
29,144,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,144,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,144,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,144,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,145,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,145,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,145,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,145,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,145,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,145,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,145,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,145,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,145,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,145,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,145,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,145,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,145,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,145,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,145,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,145,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,145,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,145,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,146,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,146,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,0
31,146,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,1
23,146,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,146,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,146,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,146,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,146,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,146,3,3,3,below 10k,europe,No,Yes,No,1,I Car,1
37,146,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,146,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,146,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,146,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,146,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,146,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,146,6,1,6,below 10k,japan,Yes,No,No,1,P Car,1
35,146,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,146,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,147,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,147,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,147,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,147,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,1
45,147,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,147,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,147,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,147,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,147,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,147,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,0
8,147,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,147,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,1
9,147,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,147,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,147,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,147,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,147,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,1
39,147,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,0
14,148,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,148,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,148,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,148,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,148,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,1
4,148,2,3,2,below 10k,europe,No,No,No,1,F Car,0
30,148,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,0
44,148,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,1
16,148,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,148,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,148,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,148,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,148,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
46,148,5,2,5,below 10k,europe,Yes,Yes,Yes,1,N Car,1
29,148,5,3,5,above 50k,europe,No,No,Yes,1,O Car,0
7,148,6,1,6,below 10k,japan,Yes,No,No,1,P Car,0
35,148,6,2,6,above 50k,europe,Yes,No,Yes,1,Q Car,0
39,148,6,3,6,10k - 50k,japan,No,Yes,Yes,1,R Car,1
14,149,1,1,1,above 50k,japan,No,Yes,No,1,A Car,0
48,149,1,2,1,10k - 50k,europe,Yes,Yes,Yes,1,B Car,1
31,149,1,3,1,below 10k,japan,Yes,No,Yes,1,C Car,0
23,149,2,1,2,above 50k,europe,Yes,Yes,No,1,D Car,0
45,149,2,2,2,10k - 50k,japan,Yes,Yes,Yes,1,E Car,0
4,149,2,3,2,below 10k,europe,No,No,No,1,F Car,1
30,149,3,1,3,10k - 50k,europe,No,No,Yes,1,G Car,1
44,149,3,2,3,above 50k,japan,Yes,Yes,Yes,1,H Car,0
16,149,3,3,3,below 10k,europe,No,Yes,No,1,I Car,0
37,149,4,1,4,below 10k,japan,No,Yes,Yes,1,J Car,1
8,149,4,2,4,above 50k,japan,Yes,No,No,1,K Car,0
24,149,4,3,4,10k - 50k,europe,Yes,Yes,No,1,L Car,0
9,149,5,1,5,10k - 50k,japan,Yes,No,No,1,M Car,0
